TrackerID,FMSID,Title,Summary,CurrentPhase,DesignPercentComplete,ProcurementPercentComplete,ConstructionPercentComplete,DesignStart,DesignProjectedCompletion,DesignAdjustedCompletion,DesignActualCompletion,ProcurementStart,ProcurementProjectedCompletion,ProcurementAdjustedCompletion,ProcurementActualCompletion,ConstructionStart,ConstructionProjectedCompletion,ConstructionAdjustedCompletion,ConstructionActualCompletion,TotalFunding,ProjectLiaison,LastUpdated,FundingSource,name,ParkID,Latitude,Longitude,Borough
"1,218,111",846 P-6PVMNT2,Claremont Park Pavement Reconstruction,This project will reconstruct pathways and pavement at Claremont Park.,completed,100,100,100,08/01/2019 12:00:00 AM,06/01/2020 12:00:00 AM,,04/01/2020 12:00:00 AM,09/01/2019 12:00:00 AM,02/01/2020 12:00:00 AM,,03/01/2020 12:00:00 AM,09/01/2020 12:00:00 AM,06/01/2021 12:00:00 AM,,11/01/2020 12:00:00 AM,"$1,445,000",Cristin Leoutsakos,12/20/2021 12:00:00 AM,Mayoral,,X008,40.840613,-73.90737,Bronx
"1,349,111",,Claremont Park Retaining Wall Reconstruction,This project will reconstruct a 15-foot section of damaged stone block retaining wall along Clay Avenue between Claremont Parkway and East 170th Street.,proposed,0,0,0,,03/01/2022 12:00:00 AM,,,,,,,,,,,Less than $1 million,Contact Us,12/20/2021 12:00:00 AM,Mayoral,,X008,40.838003044971,-73.907367779507,Bronx
"8,714",846 GKBKGI-01,Brooklyn Green Infrastructure Construction,"This project will construct green infrastructure to capture storm water at Classon Playground, Colonel David Marcus Playground and Oracle Playground.",procurement,100,5,0,10/01/2017 12:00:00 AM,12/01/2018 12:00:00 AM,04/01/2021 12:00:00 AM,04/01/2021 12:00:00 AM,04/01/2021 12:00:00 AM,01/01/2022 12:00:00 AM,,,,,,,Between $3 million and $5 million,,12/20/2021 12:00:00 AM,Mayoral,Lafayette & Classon Avenues,B293,40.689332,-73.960573,Brooklyn
"8,714",846 GKBKGI-01,Brooklyn Green Infrastructure Construction,"This project will construct green infrastructure to capture storm water at Classon Playground, Colonel David Marcus Playground and Oracle Playground.",procurement,100,5,0,10/01/2017 12:00:00 AM,12/01/2018 12:00:00 AM,04/01/2021 12:00:00 AM,04/01/2021 12:00:00 AM,04/01/2021 12:00:00 AM,01/01/2022 12:00:00 AM,,,,,,,Between $3 million and $5 million,,12/20/2021 12:00:00 AM,Mayoral,"Ocean Parkway, Avenue P, East 3 Street",B128,40.60988,-73.969337,Brooklyn
"8,714",846 GKBKGI-01,Brooklyn Green Infrastructure Construction,"This project will construct green infrastructure to capture storm water at Classon Playground, Colonel David Marcus Playground and Oracle Playground.",procurement,100,5,0,10/01/2017 12:00:00 AM,12/01/2018 12:00:00 AM,04/01/2021 12:00:00 AM,04/01/2021 12:00:00 AM,04/01/2021 12:00:00 AM,01/01/2022 12:00:00 AM,,,,,,,Between $3 million and $5 million,,12/20/2021 12:00:00 AM,Mayoral,Adelphi & Myrtle Avenues,B300,40.693931,-73.971518,Brooklyn
"8,603",846 P-5CLAWS,Clawson Playground Reconstruction Phase I,"This project will reconstruct the area of Clawson Playground behind PS 50 with new play equipment, safety surfacing, benches and plantings.",completed,100,100,100,04/01/2017 12:00:00 AM,04/01/2018 12:00:00 AM,,10/01/2018 12:00:00 AM,10/01/2018 12:00:00 AM,07/01/2019 12:00:00 AM,12/01/2019 12:00:00 AM,12/01/2019 12:00:00 AM,03/01/2020 12:00:00 AM,03/01/2021 12:00:00 AM,05/01/2021 12:00:00 AM,10/01/2020 12:00:00 AM,"$2,732,000",Joseph Homsey,12/20/2021 12:00:00 AM,"Mayoral, Borough President, City Council",Adelaide Avenue betweeen Elmira Street and Whitehall Street,R072,40.560547,-74.123864,Staten Island
"10,132",,Clawson Playground Multipurpose Play Area Reconstruction,This project will reconstruct the multipurpose play area in Clawson Playground.,proposed,0,0,0,,,,,,,,,,,,,Between $3 million and $5 million,,12/20/2021 12:00:00 AM,City Council,Adelaide Avenue between Elmira Street and Flint Street,R072,40.560744,-74.123957,Staten Island
"7,114",846 P-304CCMP,Clement Clarke Moore Park Reconstruction,This project will reconstruct Clement Clarke Moore Park.,completed,100,100,100,07/01/2015 12:00:00 AM,01/01/2017 12:00:00 AM,05/01/2017 12:00:00 AM,05/01/2017 12:00:00 AM,05/01/2017 12:00:00 AM,02/01/2018 12:00:00 AM,05/01/2018 12:00:00 AM,04/01/2018 12:00:00 AM,07/01/2018 12:00:00 AM,07/01/2019 12:00:00 AM,,06/01/2019 12:00:00 AM,"$1,339,000",Steve Simon,12/20/2021 12:00:00 AM,"Mayoral, City Council",10th Avenue between West 21st Street and West 22nd Street,M257,40.74663083,-74.00430333,Manhattan
"1,110,111",846 P-5PL15A6,Clove Lakes Park Parking Lot Reconstruction,This project will reconstruct concrete curbs and drainage systems and construct an accessible ramp at the parking lot and comfort station in Clove Lakes Park.,completed,100,100,100,07/01/2017 12:00:00 AM,07/01/2018 12:00:00 AM,,07/01/2018 12:00:00 AM,02/01/2018 12:00:00 AM,07/01/2018 12:00:00 AM,,07/01/2018 12:00:00 AM,08/01/2018 12:00:00 AM,04/01/2019 12:00:00 AM,,02/01/2019 12:00:00 AM,"$134,000",Joseph Homsey,12/20/2021 12:00:00 AM,Mayoral,,R005,40.618419,-74.107489,Staten Island
"9,646",846 P-5CLVCHL,Clove Lakes Park World War II Memorial Ice Rink Slab and Header Reconstruction,This project will reconstruct the ice rink slab and header at the World War II Memorial Ice Rink in Clove Lakes Park.,procurement,100,5,0,02/01/2021 12:00:00 AM,05/01/2021 12:00:00 AM,,06/01/2021 12:00:00 AM,06/01/2021 12:00:00 AM,03/01/2022 12:00:00 AM,,,,,,,Between $3 million and $5 million,Cristin Leoutsakos,12/20/2021 12:00:00 AM,Mayoral,1305 Victory Boulevard,R005,40.620533,-74.117539,Staten Island
"8,809",846 P-501CLEX,Clove Lakes Park Fitness Equipment Reconstruction,This project will reconstruct the adult fitness equipment in Clove Lakes Park.,completed,100,100,100,11/01/2017 12:00:00 AM,11/01/2018 12:00:00 AM,,10/01/2018 12:00:00 AM,10/01/2018 12:00:00 AM,07/01/2019 12:00:00 AM,04/01/2020 12:00:00 AM,04/01/2020 12:00:00 AM,09/01/2020 12:00:00 AM,09/01/2021 12:00:00 AM,,08/01/2021 12:00:00 AM,"$500,000",Joseph Homsey,12/20/2021 12:00:00 AM,City Council,Brooks Pond Place and Martling Avenue,R005,40.617466,-74.106213,Staten Island
"6,319",846 P-501CLRT,Clove Lakes 5K Running Trail Construction,"This project will construct a 5K running trail, including re-grading of an existing trail, new edging, new surfacing and associated landscape improvements in Clove Lakes Park.",completed,100,100,100,06/01/2015 12:00:00 AM,06/01/2016 12:00:00 AM,12/01/2016 12:00:00 AM,12/01/2016 12:00:00 AM,12/01/2016 12:00:00 AM,09/01/2017 12:00:00 AM,11/01/2017 12:00:00 AM,10/01/2017 12:00:00 AM,04/01/2018 12:00:00 AM,03/01/2020 12:00:00 AM,,01/01/2020 12:00:00 AM,"$1,922,000",Joseph Homsey,12/20/2021 12:00:00 AM,"Mayoral, Borough President, City Council, State","Clove Lakes Park, Staten Island, bounded by Slosson Avenue, Victory Boulevard and Clove Road.",R005,40.61823528,-74.112125,Staten Island
"3,778",846 P-5BOIL10,Stonehenge Boiler and Heating Systems Reconstruction,This project will reconstruct the boiler and heating systems at Stonehenge in Clove Lakes Park.,completed,100,100,100,10/01/2009 12:00:00 AM,,,09/01/2010 12:00:00 AM,09/01/2010 12:00:00 AM,05/01/2011 12:00:00 AM,,08/01/2011 12:00:00 AM,04/01/2012 12:00:00 AM,10/01/2012 12:00:00 AM,06/01/2014 12:00:00 AM,06/01/2014 12:00:00 AM,"$155,000",Joseph Homsey,12/20/2021 12:00:00 AM,Mayoral,Clove Road between Cheshire Place and Fox Hunt Court,R005,40.617972,-74.105608,Staten Island
"6,123",846 P-5PLOT13,Staten Island General Site Work (RG-913M),"This project will reconstruct pavements, fencing and landscaping elements at various parks in Staten Island.",completed,100,100,100,05/01/2012 12:00:00 AM,05/01/2013 12:00:00 AM,,05/01/2013 12:00:00 AM,05/01/2013 12:00:00 AM,02/01/2014 12:00:00 AM,,12/01/2013 12:00:00 AM,02/01/2014 12:00:00 AM,08/01/2015 12:00:00 AM,08/01/2015 12:00:00 AM,08/01/2015 12:00:00 AM,"$2,527,000",Joseph Homsey,12/20/2021 12:00:00 AM,"Mayoral, Borough President, Federal","Forest Ave., Victory Blvd., bet. Clove Rd. and Brookside Ave., Royal Oak Rd.",R005,40.623984939988,-74.117346361885,Staten Island
"6,123",846 P-5PLOT13,Staten Island General Site Work (RG-913M),"This project will reconstruct pavements, fencing and landscaping elements at various parks in Staten Island.",completed,100,100,100,05/01/2012 12:00:00 AM,05/01/2013 12:00:00 AM,,05/01/2013 12:00:00 AM,05/01/2013 12:00:00 AM,02/01/2014 12:00:00 AM,,12/01/2013 12:00:00 AM,02/01/2014 12:00:00 AM,08/01/2015 12:00:00 AM,08/01/2015 12:00:00 AM,08/01/2015 12:00:00 AM,"$2,527,000",Joseph Homsey,12/20/2021 12:00:00 AM,"Mayoral, Borough President, Federal",Fort Wadsworth to Miller Field,R046,40.574445423539,-74.084544536084,Staten Island
"6,123",846 P-5PLOT13,Staten Island General Site Work (RG-913M),"This project will reconstruct pavements, fencing and landscaping elements at various parks in Staten Island.",completed,100,100,100,05/01/2012 12:00:00 AM,05/01/2013 12:00:00 AM,,05/01/2013 12:00:00 AM,05/01/2013 12:00:00 AM,02/01/2014 12:00:00 AM,,12/01/2013 12:00:00 AM,02/01/2014 12:00:00 AM,08/01/2015 12:00:00 AM,08/01/2015 12:00:00 AM,08/01/2015 12:00:00 AM,"$2,527,000",Joseph Homsey,12/20/2021 12:00:00 AM,"Mayoral, Borough President, Federal","Lincoln Ave., Mason Ave., Midland Ave., Poultney St.",R038,40.574599459951,-74.098699237323,Staten Island
"9,901",846 P-501CLP2,Clove Lakes Park Pathways Reconstruction,This project will reconstruct paths in Clove Lakes Park.,design,5,0,0,12/01/2020 12:00:00 AM,,,,,,,,,,,,Between $3 million and $5 million,Cristin Leoutsakos,12/20/2021 12:00:00 AM,City Council,"Forest Avenue, Victory Boulevard, Clove Road, Brookside Avenue, Royal Oak Road",R005,40.620152,-74.114776,Staten Island
"9,260",846 P-500RINK,Clove Lakes Park WWII Veterans War Memorial Ice Rink Condensers Reconstruction,This project will reconstruct the rink condensers at the WWII Veterans War Memorial Ice Rink in Clove Lakes Park.,completed,100,100,100,08/01/2018 12:00:00 AM,12/01/2018 12:00:00 AM,,01/01/2019 12:00:00 AM,01/01/2019 12:00:00 AM,10/01/2019 12:00:00 AM,01/01/2020 12:00:00 AM,01/01/2020 12:00:00 AM,01/01/2020 12:00:00 AM,01/01/2021 12:00:00 AM,,10/01/2020 12:00:00 AM,"$550,000",Cristin Leoutsakos,12/20/2021 12:00:00 AM,Mayoral,Victory Boulevard at Clove Road,R005,40.61968,-74.112143,Staten Island
"8,819",,Co-op City Waterfront Park Comfort Station Construction,This project will construct a comfort station at Co-op City Waterfront Park.,proposed,0,0,0,,,,,,,,,,,,,Between $3 million and $5 million,,12/20/2021 12:00:00 AM,Mayoral,,X251,40.875815,-73.823634,Bronx
"4,057",846 P-1PNYFL1,Co-Op City Field Bleacher and Pathway Reconstruction,"This project will reconstruct the entrance area, fencing, bleachers, and pavements at Co-Op City Field.",completed,100,100,100,04/01/2008 12:00:00 AM,02/01/2012 12:00:00 AM,,02/01/2012 12:00:00 AM,02/01/2012 12:00:00 AM,11/01/2012 12:00:00 AM,,12/01/2012 12:00:00 AM,03/01/2013 12:00:00 AM,02/01/2014 12:00:00 AM,08/01/2014 12:00:00 AM,08/01/2014 12:00:00 AM,"$329,000",Michelle Martell,12/20/2021 12:00:00 AM,Mayoral,Co-Op City Boulevard and the Hutchinson River,X251,40.87581528,-73.82363417,Bronx
"6,823",846 P-1PNYFL5,Co-Op City Field Irrigation System Installation,This project will install an irrigation system at Co-op City Field.,completed,100,100,100,12/01/2015 12:00:00 AM,01/01/2017 12:00:00 AM,05/01/2018 12:00:00 AM,05/01/2018 12:00:00 AM,05/01/2018 12:00:00 AM,02/01/2019 12:00:00 AM,04/01/2020 12:00:00 AM,03/01/2020 12:00:00 AM,09/01/2020 12:00:00 AM,09/01/2021 12:00:00 AM,,12/01/2020 12:00:00 AM,"$845,000",Michelle Martell,12/20/2021 12:00:00 AM,"Mayoral, City Council","Co-op City Boulevard, Bellamy Loop, Hutchinson River",X251,40.87581528,-73.82363417,Bronx
"8,818",,Co-op City Waterfront Park Construction,"This project will develop a playground including play equipment, basketball and sport court area, spray shower, benches, lighting and plantings at Co-op City Park Waterfront.",proposed,0,0,0,,,,,,,,,,,,,Greater than $10 million,,12/20/2021 12:00:00 AM,Mayoral,Located on the waterfront along CO-op City Boulevard between Bellamy Loop in Co-op City Park Waterfront.,X251,40.875815,-73.823634,Bronx
"1,030",846 P-206REDH,Coffey Park Pathway and Barbecue Area Reconstruction,"This project will reconstruct the paths in Coffey Park and formalize the central plaza area. The project will also provide larger planted areas for existing trees and a formal, ADA-accessible BBQ area.",completed,100,100,100,11/01/2010 12:00:00 AM,03/01/2013 12:00:00 AM,,03/01/2013 12:00:00 AM,03/01/2013 12:00:00 AM,12/01/2013 12:00:00 AM,,02/01/2014 12:00:00 AM,04/01/2014 12:00:00 AM,04/01/2015 12:00:00 AM,09/01/2015 12:00:00 AM,06/01/2015 12:00:00 AM,"$1,504,000",Davey Ives,12/20/2021 12:00:00 AM,City Council,"Verona Street, King Street, Richards Street, Dwight Street",B077,40.67765889,-74.00847194,Brooklyn
"6,932",,Colonel Charles Young Park Baseball Field Reconstruction,,proposed,0,0,0,,,,,,,,,,,,,Less than $1 million,,12/20/2021 12:00:00 AM,,,M186,40.82721083,-73.93573444,Manhattan
"10,157",846 P-3CYPGCS,Colonel Young Playground Comfort Station Reconstruction,This project will reconstruct the comfort station at Colonel Young Playground.,design,5,0,0,11/01/2021 12:00:00 AM,12/01/2022 12:00:00 AM,,,,,,,,,,,Between $1 million and $3 million,Cristin Leoutsakos,12/20/2021 12:00:00 AM,"Mayoral, Borough President, City Council",Lenox Avenue at West 144th Street,M186,40.819339,-73.935653,Manhattan
"2,160",846 P-301CPPK,Collect Pond Park Construction,This project will expand Collect Pond Park into the adjacent parking lot and provide new plantings and a pond.,completed,100,100,100,09/01/2007 12:00:00 AM,12/01/2008 12:00:00 AM,03/01/2010 12:00:00 AM,03/01/2010 12:00:00 AM,03/01/2010 12:00:00 AM,11/01/2010 12:00:00 AM,,07/01/2011 12:00:00 AM,08/01/2011 12:00:00 AM,08/01/2012 12:00:00 AM,,11/01/2013 12:00:00 AM,"$4,481,000",Steve Simon,12/20/2021 12:00:00 AM,"Mayoral, Federal","Lafayette Street, Centre Street, Leonard Street, Franklin Street",M242,40.716329,-74.00182,Manhattan
"7,392",846 P-4HKRINK,Queens Roller Hockey Rinks Reconstruction,"This project will reconstruct roller hockey rinks at Juniper Valley Park, Harvey Park, Mafera Park and College Point Park.",completed,100,100,100,10/01/2015 12:00:00 AM,10/01/2016 12:00:00 AM,11/01/2016 12:00:00 AM,12/01/2016 12:00:00 AM,12/01/2016 12:00:00 AM,09/01/2017 12:00:00 AM,,09/01/2017 12:00:00 AM,02/01/2018 12:00:00 AM,02/01/2019 12:00:00 AM,,11/01/2018 12:00:00 AM,"$2,037,000",Joanne Amagrande,12/20/2021 12:00:00 AM,"Mayoral, City Council",130th Street & 23rd Avenue,Q476,40.776614,-73.838488,Queens
"7,392",846 P-4HKRINK,Queens Roller Hockey Rinks Reconstruction,"This project will reconstruct roller hockey rinks at Juniper Valley Park, Harvey Park, Mafera Park and College Point Park.",completed,100,100,100,10/01/2015 12:00:00 AM,10/01/2016 12:00:00 AM,11/01/2016 12:00:00 AM,12/01/2016 12:00:00 AM,12/01/2016 12:00:00 AM,09/01/2017 12:00:00 AM,,09/01/2017 12:00:00 AM,02/01/2018 12:00:00 AM,02/01/2019 12:00:00 AM,,11/01/2018 12:00:00 AM,"$2,037,000",Joanne Amagrande,12/20/2021 12:00:00 AM,"Mayoral, City Council","15 to 20 Avenues, East of Whitestone Expressway",Q089B,40.7845743,-73.8234274,Queens
"7,392",846 P-4HKRINK,Queens Roller Hockey Rinks Reconstruction,"This project will reconstruct roller hockey rinks at Juniper Valley Park, Harvey Park, Mafera Park and College Point Park.",completed,100,100,100,10/01/2015 12:00:00 AM,10/01/2016 12:00:00 AM,11/01/2016 12:00:00 AM,12/01/2016 12:00:00 AM,12/01/2016 12:00:00 AM,09/01/2017 12:00:00 AM,,09/01/2017 12:00:00 AM,02/01/2018 12:00:00 AM,02/01/2019 12:00:00 AM,,11/01/2018 12:00:00 AM,"$2,037,000",Joanne Amagrande,12/20/2021 12:00:00 AM,"Mayoral, City Council","Dry Harbor Road, 80th Street, Juniper Boulevard North, Juniper Boulevard South, Lutheran Avenue",Q102,40.719914,-73.88336,Queens
"7,392",846 P-4HKRINK,Queens Roller Hockey Rinks Reconstruction,"This project will reconstruct roller hockey rinks at Juniper Valley Park, Harvey Park, Mafera Park and College Point Park.",completed,100,100,100,10/01/2015 12:00:00 AM,10/01/2016 12:00:00 AM,11/01/2016 12:00:00 AM,12/01/2016 12:00:00 AM,12/01/2016 12:00:00 AM,09/01/2017 12:00:00 AM,,09/01/2017 12:00:00 AM,02/01/2018 12:00:00 AM,02/01/2019 12:00:00 AM,,11/01/2018 12:00:00 AM,"$2,037,000",Joanne Amagrande,12/20/2021 12:00:00 AM,"Mayoral, City Council",65 Place & Catalpa Avenue & 68 Avenue,Q305,40.706488,-73.891278,Queens
"9,619",846 P-4CPSLIT,College Point Fields Sports and Security Lighting Construction,This project will construct sports and security lighting at College Point Fields.,procurement,100,5,0,11/01/2020 12:00:00 AM,11/01/2021 12:00:00 AM,,12/01/2021 12:00:00 AM,12/01/2021 12:00:00 AM,09/01/2022 12:00:00 AM,,,,,,,Between $1 million and $3 million,Joanne Amagrande,12/20/2021 12:00:00 AM,"Borough President, City Council",130th Street between 23rd Avenue and 26th Avenue,Q476,40.776583,-73.836681,Queens
"6,466",846 P-407CPSC,College Point Fields Sports Complex Construction,This project will construct a football field at College Point Fields.,construction,100,100,42,09/01/2016 12:00:00 AM,01/01/2018 12:00:00 AM,11/01/2018 12:00:00 AM,11/01/2018 12:00:00 AM,11/01/2018 12:00:00 AM,08/01/2019 12:00:00 AM,03/01/2021 12:00:00 AM,04/01/2021 12:00:00 AM,05/01/2021 12:00:00 AM,10/01/2022 12:00:00 AM,,,"$7,483,000",Joanne Amagrande,12/20/2021 12:00:00 AM,"Mayoral, City Council","Linden Place, 23rd Avenue, Ulmer Street",Q476,40.776476,-73.837194,Queens
"10,067",,College Point Fields Soccer Field Construction,This project will replace Baseball Field 2 with a natural turf soccer field at College Point Fields.,proposed,0,0,0,,,,,,,,,,,,,Between $3 million and $5 million,Joanne Amagrande,12/20/2021 12:00:00 AM,City Council,Ulmer Street at 26th Avenue,Q476,40.776973,-73.837032,Queens
"6,152",846 P-4PLG13L,Queens General Site Work (QG-1813M),"This multisite contract will reconstruct pavements, fencing, water supply, plantings and general site work in Queens.",completed,100,100,100,05/01/2013 12:00:00 AM,08/01/2013 12:00:00 AM,09/01/2013 12:00:00 AM,08/01/2013 12:00:00 AM,08/01/2013 12:00:00 AM,05/01/2014 12:00:00 AM,,05/01/2014 12:00:00 AM,10/01/2014 12:00:00 AM,09/01/2015 12:00:00 AM,01/01/2016 12:00:00 AM,01/01/2016 12:00:00 AM,"$571,000",Joanne Amagrande,12/20/2021 12:00:00 AM,"Borough President, City Council",14 Ave. bet. 121 St. and College Point Blvd.,Q457,40.785789,-73.846469,Queens
"6,152",846 P-4PLG13L,Queens General Site Work (QG-1813M),"This multisite contract will reconstruct pavements, fencing, water supply, plantings and general site work in Queens.",completed,100,100,100,05/01/2013 12:00:00 AM,08/01/2013 12:00:00 AM,09/01/2013 12:00:00 AM,08/01/2013 12:00:00 AM,08/01/2013 12:00:00 AM,05/01/2014 12:00:00 AM,,05/01/2014 12:00:00 AM,10/01/2014 12:00:00 AM,09/01/2015 12:00:00 AM,01/01/2016 12:00:00 AM,01/01/2016 12:00:00 AM,"$571,000",Joanne Amagrande,12/20/2021 12:00:00 AM,"Borough President, City Council","Northern Blvd., 43 Ave. bet. 169 St. and 170 St.",Q073,40.75836,-73.797235,Queens
"1,723",846 P-212OPML,Ocean Parkway Malls and Colonel David Marcus Playground Reconstruction,"This project will reconstruct the east and west Ocean Parkway Malls from Avenue O to Kings Highway with new asphalt pavement, pipe handrails, trees, benches, signage, greenway markings and curbs; expanded tree pits and restored granite block pavers and a mile marker. This project will also reconstruct the handball and basketball courts, paving, fencing, gates and landscaping and construct a new ADA-accessible drinking fountain in Colonel David Marcus Playground.",completed,100,100,100,11/01/2010 12:00:00 AM,12/01/2012 12:00:00 AM,,01/01/2013 12:00:00 AM,01/01/2013 12:00:00 AM,10/01/2013 12:00:00 AM,,12/01/2013 12:00:00 AM,04/01/2014 12:00:00 AM,04/01/2015 12:00:00 AM,,10/01/2014 12:00:00 AM,"$2,320,000",Davey Ives,12/20/2021 12:00:00 AM,City Council,Ave. P bet. E. 4 St. and Ocean Pkwy.,B128,40.609538,-73.97023,Brooklyn
"1,723",846 P-212OPML,Ocean Parkway Malls and Colonel David Marcus Playground Reconstruction,"This project will reconstruct the east and west Ocean Parkway Malls from Avenue O to Kings Highway with new asphalt pavement, pipe handrails, trees, benches, signage, greenway markings and curbs; expanded tree pits and restored granite block pavers and a mile marker. This project will also reconstruct the handball and basketball courts, paving, fencing, gates and landscaping and construct a new ADA-accessible drinking fountain in Colonel David Marcus Playground.",completed,100,100,100,11/01/2010 12:00:00 AM,12/01/2012 12:00:00 AM,,01/01/2013 12:00:00 AM,01/01/2013 12:00:00 AM,10/01/2013 12:00:00 AM,,12/01/2013 12:00:00 AM,04/01/2014 12:00:00 AM,04/01/2015 12:00:00 AM,,10/01/2014 12:00:00 AM,"$2,320,000",Davey Ives,12/20/2021 12:00:00 AM,City Council,Between Avenue P and Kings Highway,B065,40.608552,-73.967306,Brooklyn
"6,173",846 P-2PLG14A,Jackie Robinson Playground and Colonel David Marcus Southeast Playground Reconstruction,"This project will reconstruct the playground, sitting area and multi-purpose play area at Jackie Robinson Playground and the playground at Colonel David Marcus Playground.",completed,100,100,100,08/01/2012 12:00:00 AM,07/01/2013 12:00:00 AM,,12/01/2013 12:00:00 AM,12/01/2013 12:00:00 AM,09/01/2014 12:00:00 AM,08/01/2015 12:00:00 AM,06/01/2015 12:00:00 AM,08/01/2015 12:00:00 AM,08/01/2016 12:00:00 AM,,08/01/2016 12:00:00 AM,"$1,461,000",Davey Ives,12/20/2021 12:00:00 AM,"Mayoral, Borough President, City Council",Ave. P bet. E. 4 St. and Ocean Pkwy.,B128,40.610298,-73.968539,Brooklyn
"6,173",846 P-2PLG14A,Jackie Robinson Playground and Colonel David Marcus Southeast Playground Reconstruction,"This project will reconstruct the playground, sitting area and multi-purpose play area at Jackie Robinson Playground and the playground at Colonel David Marcus Playground.",completed,100,100,100,08/01/2012 12:00:00 AM,07/01/2013 12:00:00 AM,,12/01/2013 12:00:00 AM,12/01/2013 12:00:00 AM,09/01/2014 12:00:00 AM,08/01/2015 12:00:00 AM,06/01/2015 12:00:00 AM,08/01/2015 12:00:00 AM,08/01/2016 12:00:00 AM,,08/01/2016 12:00:00 AM,"$1,461,000",Davey Ives,12/20/2021 12:00:00 AM,"Mayoral, Borough President, City Council","Sullivan Pl, Franklin Av, Montgomery St",B357,40.665977,-73.959176,Brooklyn
"6,664",846 P-212CLDM,Colonel David Marcus Playground Comfort Station Reconstruction,This project will reconstruct the comfort station in Colonel David Marcus Playground.,completed,100,100,100,03/01/2015 12:00:00 AM,03/01/2016 12:00:00 AM,09/01/2016 12:00:00 AM,05/01/2017 12:00:00 AM,05/01/2017 12:00:00 AM,02/01/2018 12:00:00 AM,08/01/2018 12:00:00 AM,07/01/2018 12:00:00 AM,10/01/2018 12:00:00 AM,10/01/2019 12:00:00 AM,,11/01/2019 12:00:00 AM,"$593,000",Davey Ives,12/20/2021 12:00:00 AM,City Council,Avenue P between East 4th Street and East 5th Street,B128,40.60971833,-73.96959056,Brooklyn
"1,343",846 P-110CLPK,Colucci Playground Seating Area Reconstruction,"This project will construct new fencing, gates, planting beds, benches, pavements, and a water supply system in Colucci Playground.",completed,100,100,100,03/01/2014 12:00:00 AM,06/01/2015 12:00:00 AM,07/01/2015 12:00:00 AM,07/01/2015 12:00:00 AM,07/01/2015 12:00:00 AM,04/01/2016 12:00:00 AM,08/01/2016 12:00:00 AM,07/01/2016 12:00:00 AM,08/01/2016 12:00:00 AM,08/01/2017 12:00:00 AM,,08/01/2017 12:00:00 AM,"$693,000",Michelle Martell,12/20/2021 12:00:00 AM,City Council,Wilkinson Avenue between Hutchinson River Parkway East and Mayflower Avenue,X122,40.85277861,-73.8345825,Bronx
"8,564",846 P-111LPFE,Colucci Playground Adult Fitness Equipment Construction,This project will construct an adult fitness area in Colucci Playground.,completed,100,100,100,03/01/2017 12:00:00 AM,12/01/2017 12:00:00 AM,02/01/2018 12:00:00 AM,01/01/2018 12:00:00 AM,01/01/2018 12:00:00 AM,10/01/2018 12:00:00 AM,12/01/2018 12:00:00 AM,11/01/2018 12:00:00 AM,05/01/2019 12:00:00 AM,05/01/2020 12:00:00 AM,08/01/2020 12:00:00 AM,08/01/2020 12:00:00 AM,"$1,099,000",Michelle Martell,12/20/2021 12:00:00 AM,"Mayoral, City Council",Wilkinson Avenue between Hutchinson River Parkway East and Mayflower Avenue,X122,40.852805,-73.834654,Bronx
"1,370,111",846 P-3COLUBT,Columbus Park Synthetic Turf Field Reconstruction,This project will reconstruct the synthetic turf field at Columbus Park.,design-procurement,30,40,0,07/01/2021 12:00:00 AM,08/01/2022 12:00:00 AM,,,09/01/2021 12:00:00 AM,02/01/2022 12:00:00 AM,,,,,,,Less than $1 million,Cristin Leoutsakos,12/20/2021 12:00:00 AM,City Council,,M015,40.715486487203,-73.999973201458,Manhattan
"9,563",,Columbus Park Comfort Station and Pavilion Reconstruction,This project will reconstruct the comfort station and pavilion in Columbus Park.,proposed,0,0,0,,,,,,,,,,,,,Greater than $10 million,,12/20/2021 12:00:00 AM,"Mayoral, City Council",between Baxter Street and Mulberry Street,M015,40.715056,-73.999945,Manhattan
"6,246",846 P-2BHPARK,Columbus Park Pavement Reconstruction,This project will reconstruct the pavement at Columbus Park.,completed,100,100,100,10/01/2013 12:00:00 AM,04/01/2014 12:00:00 AM,,06/01/2014 12:00:00 AM,06/01/2014 12:00:00 AM,03/01/2015 12:00:00 AM,,11/01/2014 12:00:00 AM,03/01/2015 12:00:00 AM,09/01/2016 12:00:00 AM,12/01/2016 12:00:00 AM,11/01/2016 12:00:00 AM,"$9,998,000",Davey Ives,12/20/2021 12:00:00 AM,"Mayoral, Borough President, City Council, State","Fulton Street, Court Street, Cadman Plaza West, Johnson Street and Adams Street",B113C,40.69365167,-73.98996861,Brooklyn
"8,624",846 P-3COLUMB,Columbus Park Mulberry Street Entrance Reconstruction,This project will reconstruct the Mulberry Street entrance at Columbus Park.,completed,100,100,100,09/01/2017 12:00:00 AM,05/01/2018 12:00:00 AM,,04/01/2018 12:00:00 AM,04/01/2018 12:00:00 AM,01/01/2019 12:00:00 AM,07/01/2019 12:00:00 AM,06/01/2019 12:00:00 AM,07/01/2019 12:00:00 AM,07/01/2020 12:00:00 AM,,10/01/2019 12:00:00 AM,"$467,000",Steve Simon,12/20/2021 12:00:00 AM,"Mayoral, City Council",Mulberry Street between Bayard and Mosco Streets,M015,40.71514,-74.000004,Manhattan
